Date,rstar,g,z,output gap,,All results are output from the Stage 3 model.,,,,,,,,,Standard Errors,Date,y*,r*,g,,rrgap
1998-04-01,2.82086658909358,3.31016309948476,-0.489296510391184,-0.262549995573863,,,,,,,,,,,,,,,,,1.76326425090642
1998-07-01,2.9770596275863,3.3959785144064,-0.418918886820093,-0.18482832319728,,,,,,,,,,,,,,,,,1.5216844224137
1998-10-01,3.13427345969228,3.53760159468921,-0.403328134996934,-0.12574416578434,,,,,,,,,,,,,,,,,0.644233649307724
1999-01-01,3.14219628512007,3.5382399238962,-0.396043638776131,-0.0616048995602796,,,,,,,,,,,,,,,,,0.470513471879933
1999-04-01,3.1172088281561,3.51858023814088,-0.401371409984783,-0.0877183887777164,,,,,,,,,,,,,,,,,0.495128223843903
1999-07-01,3.22955132561988,3.59783001041996,-0.368278684800083,-0.0224583978981627,,,,,,,,,,,,,,,,,0.761615552380123
1999-10-01,3.47827583060221,3.71919601710175,-0.240920186499542,0.320327436013372,,,,,,,,,,,,,,,,,0.607187787397795
2000-01-01,3.44088439491217,3.59479368854366,-0.153909293631492,0.496674639877369,,,,,,,,,,,,,,,,,0.817792069087829
2000-04-01,3.51911797104674,3.7913627578072,-0.272244786760463,0.260962988618417,,,,,,,,,,,,,,,,,1.38828620695326
2000-07-01,3.41146234407909,3.64145603881558,-0.229993694736482,0.260659724013635,,,,,,,,,,,,,,,,,1.65613432792091
2000-10-01,3.42907428305012,3.63439410980857,-0.205319826758444,0.0399197260355777,,,,,,,,,,,,,,,,,1.55883812694988
2001-01-01,3.32179071914148,3.46778242280712,-0.145991703665643,-0.232965063557344,,,,,,,,,,,,,,,,,0.694204569858525
2001-04-01,3.23739375950222,3.49918831319033,-0.261794553688104,-0.830511573572267,,,,,,,,,,,,,,,,,-0.637766472502224
2001-07-01,2.90614992426116,3.31914902826687,-0.412999104005718,-1.41335933681387,,,,,,,,,,,,,,,,,-0.999120272261156
